File Version,BWRam4.10_4
41,   ,   ,   ,800.5000,65535.0000,1575.0000,774.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
42,   ,   ,   ,808.5000,65535.0000,1667.5000,859.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
43,   ,   ,   ,797.5000,65535.0000,1790.5000,993.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
44,   ,   ,   ,811.5000,65535.0000,2041.5000,1230.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
45,   ,   ,   ,817.5000,65535.0000,2458.5000,1641.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
46,   ,   ,   ,808.5000,65535.0000,3253.0000,2444.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
47,   ,   ,   ,839.5000,65535.0000,4638.5000,3799.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
48,   ,   ,   ,807.5000,65535.0000,7174.0000,6366.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
49,   ,   ,   ,818.0000,65535.0000,11235.0000,10417.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
50,   ,   ,   ,851.0000,65535.0000,17393.0000,16542.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
51,   ,   ,   ,829.0000,65535.0000,26244.5000,25415.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
52,   ,   ,   ,836.5000,65535.0000,37759.5000,36923.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
53,   ,   ,   ,879.5000,65535.0000,51801.0000,50921.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
54,   ,   ,   ,899.5000,65535.0000,65535.0000,64635.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
55,   ,   ,   ,907.0000,65535.0000,65535.0000,64628.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
56,   ,   ,   ,926.0000,65535.0000,65535.0000,64609.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
57,   ,   ,   ,954.0000,65535.0000,65535.0000,64581.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
58,   ,   ,   ,975.5000,65535.0000,65535.0000,64559.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
59,   ,   ,   ,957.5000,65535.0000,65535.0000,64577.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
60,   ,   ,   ,991.0000,65535.0000,65535.0000,64544.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
61,   ,   ,   ,1013.5000,65535.0000,65535.0000,64521.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
62,   ,   ,   ,971.5000,65535.0000,65535.0000,64563.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
63,   ,   ,   ,1018.0000,65535.0000,65535.0000,64517.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
64,   ,   ,   ,1007.5000,65535.0000,65535.0000,64527.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
65,   ,   ,   ,1013.0000,65535.0000,65535.0000,64522.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
66,   ,   ,   ,989.0000,65535.0000,65535.0000,64546.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
67,   ,   ,   ,992.0000,65535.0000,65535.0000,64543.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
68,   ,   ,   ,1008.0000,65535.0000,65535.0000,64527.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
69,   ,   ,   ,1002.5000,65535.0000,65535.0000,64532.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
70,   ,   ,   ,1009.5000,65535.0000,65535.0000,64525.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
71,   ,   ,   ,995.5000,65535.0000,65535.0000,64539.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
72,   ,   ,   ,969.5000,65535.0000,65535.0000,64565.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
73,   ,   ,   ,1027.5000,65535.0000,65535.0000,64507.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
74,   ,   ,   ,1014.5000,65535.0000,65535.0000,64520.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
75,   ,   ,   ,985.0000,65535.0000,65535.0000,64550.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
76,   ,   ,   ,1042.0000,65535.0000,65535.0000,64493.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
77,   ,   ,   ,993.0000,65535.0000,65535.0000,64542.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
78,   ,   ,   ,1026.5000,65535.0000,65535.0000,64508.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
79,   ,   ,   ,985.0000,65535.0000,65535.0000,64550.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
80,   ,   ,   ,983.5000,65535.0000,65535.0000,64551.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
81,   ,   ,   ,1178.5000,65535.0000,65535.0000,64356.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
82,   ,   ,   ,1134.5000,65535.0000,65535.0000,64400.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
83,   ,   ,   ,1012.5000,65535.0000,65535.0000,64522.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
84,   ,   ,   ,1005.0000,65535.0000,65535.0000,64530.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
85,   ,   ,   ,1003.5000,65535.0000,65535.0000,64531.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
86,   ,   ,   ,990.0000,65535.0000,65535.0000,64545.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
87,   ,   ,   ,997.0000,65535.0000,65535.0000,64538.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
88,   ,   ,   ,1007.5000,65535.0000,65535.0000,64527.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
89,   ,   ,   ,981.5000,65535.0000,65535.0000,64553.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
90,   ,   ,   ,1005.0000,65535.0000,65535.0000,64530.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
91,   ,   ,   ,1014.5000,65535.0000,65535.0000,64520.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
92,   ,   ,   ,1003.0000,65535.0000,65535.0000,64532.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
93,   ,   ,   ,998.5000,65535.0000,65535.0000,64536.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
94,   ,   ,   ,1025.5000,65535.0000,65535.0000,64509.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
95,   ,   ,   ,1021.0000,65535.0000,65535.0000,64514.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
96,   ,   ,   ,1036.5000,65535.0000,65535.0000,64498.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
97,   ,   ,   ,1008.5000,65535.0000,65535.0000,64526.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
98,   ,   ,   ,1022.5000,65535.0000,65535.0000,64512.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
99,   ,   ,   ,963.5000,65535.0000,65535.0000,64571.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
100,   ,   ,   ,993.5000,65535.0000,65535.0000,64541.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
101,   ,   ,   ,1026.0000,65535.0000,65535.0000,64509.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
102,   ,   ,   ,989.5000,65535.0000,65535.0000,64545.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
103,   ,   ,   ,996.5000,65535.0000,65535.0000,64538.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
104,   ,   ,   ,1035.0000,65535.0000,65535.0000,64500.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
105,   ,   ,   ,980.5000,65535.0000,65535.0000,64554.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
106,   ,   ,   ,989.0000,65535.0000,65535.0000,64546.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
107,   ,   ,   ,1002.0000,65535.0000,65535.0000,64533.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
108,   ,   ,   ,1017.0000,65535.0000,65535.0000,64518.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
109,   ,   ,   ,985.0000,65535.0000,65535.0000,64550.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
110,   ,   ,   ,988.5000,65535.0000,65535.0000,64546.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
111,   ,   ,   ,993.5000,65535.0000,65535.0000,64541.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
112,   ,   ,   ,1006.0000,65535.0000,65535.0000,64529.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
113,   ,   ,   ,998.0000,65535.0000,65535.0000,64537.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
114,   ,   ,   ,988.0000,65535.0000,65535.0000,64547.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
115,   ,   ,   ,994.5000,65535.0000,65535.0000,64540.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
116,   ,   ,   ,957.0000,65535.0000,65535.0000,64578.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
117,   ,   ,   ,988.0000,65535.0000,65535.0000,64547.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
118,   ,   ,   ,997.5000,65535.0000,65535.0000,64537.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
119,   ,   ,   ,1021.5000,65535.0000,65535.0000,64513.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
120,   ,   ,   ,966.5000,65535.0000,65535.0000,64568.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
121,   ,   ,   ,1011.0000,65535.0000,65535.0000,64524.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
122,   ,   ,   ,992.0000,65535.0000,65535.0000,64543.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
123,   ,   ,   ,1031.5000,65535.0000,65535.0000,64503.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
124,   ,   ,   ,1008.0000,65535.0000,65535.0000,64527.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
125,   ,   ,   ,972.5000,65535.0000,65535.0000,64562.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
126,   ,   ,   ,1040.0000,65535.0000,65535.0000,64495.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
127,   ,   ,   ,994.0000,65535.0000,65535.0000,64541.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
128,   ,   ,   ,998.5000,65535.0000,65535.0000,64536.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
129,   ,   ,   ,1012.5000,65535.0000,65535.0000,64522.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
130,   ,   ,   ,1002.0000,65535.0000,65535.0000,64533.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
131,   ,   ,   ,993.5000,65535.0000,65535.0000,64541.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
132,   ,   ,   ,997.5000,65535.0000,65535.0000,64537.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
133,   ,   ,   ,978.5000,65535.0000,65535.0000,64556.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
134,   ,   ,   ,956.5000,65535.0000,65535.0000,64578.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
135,   ,   ,   ,990.5000,65535.0000,65535.0000,64544.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
136,   ,   ,   ,1012.0000,65535.0000,65535.0000,64523.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
137,   ,   ,   ,986.5000,65535.0000,65535.0000,64548.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
138,   ,   ,   ,981.5000,65535.0000,65535.0000,64553.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
139,   ,   ,   ,980.5000,65535.0000,65535.0000,64554.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
140,   ,   ,   ,1012.5000,65535.0000,65535.0000,64522.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
141,   ,   ,   ,992.5000,65535.0000,65535.0000,64542.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
142,   ,   ,   ,1000.0000,65535.0000,65535.0000,64535.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
143,   ,   ,   ,981.5000,65535.0000,65535.0000,64553.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
144,   ,   ,   ,987.0000,65535.0000,65535.0000,64548.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
145,   ,   ,   ,982.0000,65535.0000,65454.0000,64472.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
146,   ,   ,   ,975.5000,65535.0000,65337.0000,64361.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
147,   ,   ,   ,1037.5000,65535.0000,65047.5000,64010.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
148,   ,   ,   ,1029.5000,65535.0000,65000.0000,63970.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
149,   ,   ,   ,1040.0000,65535.0000,64933.5000,63893.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
150,   ,   ,   ,1027.0000,65535.0000,64675.0000,63648.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
151,   ,   ,   ,1001.5000,65535.0000,64807.5000,63806.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
152,   ,   ,   ,983.5000,65535.0000,64835.5000,63852.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
153,   ,   ,   ,1056.0000,65535.0000,64706.5000,63650.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
154,   ,   ,   ,991.5000,65535.0000,64400.5000,63409.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
155,   ,   ,   ,996.5000,65535.0000,63714.5000,62718.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
156,   ,   ,   ,1013.5000,65535.0000,63195.0000,62181.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
157,   ,   ,   ,1009.0000,65535.0000,62681.0000,61672.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
158,   ,   ,   ,982.0000,65535.0000,61793.5000,60811.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
159,   ,   ,   ,970.5000,65535.0000,61031.5000,60061.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
160,   ,   ,   ,1012.0000,65535.0000,60376.0000,59364.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
161,   ,   ,   ,1008.5000,65535.0000,59876.0000,58867.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
162,   ,   ,   ,984.5000,65535.0000,59576.5000,58592.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
163,   ,   ,   ,1022.5000,65535.0000,59188.5000,58166.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
164,   ,   ,   ,1029.0000,65535.0000,58791.0000,57762.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
165,   ,   ,   ,963.5000,65535.0000,58260.0000,57296.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
166,   ,   ,   ,989.0000,65535.0000,58119.0000,57130.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
167,   ,   ,   ,987.5000,65535.0000,57637.0000,56649.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
168,   ,   ,   ,1035.0000,65535.0000,57432.0000,56397.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
169,   ,   ,   ,978.0000,65535.0000,56977.5000,55999.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
170,   ,   ,   ,986.5000,65535.0000,56928.0000,55941.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
171,   ,   ,   ,997.5000,65535.0000,56641.0000,55643.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
172,   ,   ,   ,1006.0000,65535.0000,56458.0000,55452.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
173,   ,   ,   ,1010.0000,65535.0000,56081.5000,55071.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
174,   ,   ,   ,1013.5000,65535.0000,55786.5000,54773.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
175,   ,   ,   ,1020.0000,65535.0000,55832.0000,54812.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
176,   ,   ,   ,1032.5000,65535.0000,56154.5000,55122.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
177,   ,   ,   ,969.0000,65535.0000,55955.5000,54986.5000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
178,   ,   ,   ,1000.5000,65535.0000,56019.5000,55019.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
179,   ,   ,   ,951.5000,65535.0000,56188.5000,55237.0000,0.0000,0.0000,0.0000,1.0000,1.0000E+00,1.0000E+00,
